text	label
kat in het nauw microsoft windowsphone : flink afgeven op je concurrent android URL	irrelevant
mi sueño dorado es que microsoft se vea envuelto en un quiebre absoluto en sus productos y servicios	irrelevant
microsoft fulminate de este planeta ! , como puede hacer eso a android y a todos los desarrolladores y usuarios ?	irrelevant
microsoft research y la universidad carnegie mellon desarrollan omnitouch basado en kinect URL fb	irrelevant
directivos de google , microsoft o ibm reflexionarán sobre cómo vender más utilizando las nuevas tecnologías URL	irrelevant
wyszukuj jak anja rubik ( albo colin farrell ) z microsoft URL	irrelevant
rt AT_USER 3 tricks für mehr kontrolle über microsoft windows 7 -URL hack	irrelevant
google резко раскритиковала дизайн microsoft и apple URL google microsoft apple	irrelevant
3 tricks für mehr kontrolle über microsoft windows 7 -URL hack	irrelevant
spotify lanza aplicación para blackberry URL web microsoft tecnologia web	irrelevant
démo , création d'un cluster par AT_USER vad microsoft visualstudio datamining URL	irrelevant
rt AT_USER ребята из microsoft рассказывают разработчикам стартпак , как можно интегрироваться с systemcenter через веб-сервисы ...	irrelevant
microsoft grupo confidence troca software livre por plataforma microsoft URL windows tecnologia	irrelevant
mi piace ! su twitter è presente il servizio clienti di microsoft ! AT_USER	irrelevant
ребята из microsoft рассказывают разработчикам стартпак , как можно интегрироваться с systemcenter через веб-сервисы . URL	irrelevant
rt AT_USER en el curso bmt en microsoft mexico ... para trabajar el modelo de negocios de AT_USER en la nube	irrelevant
en el curso bmt en microsoft mexico ... para trabajar el modelo de negocios de AT_USER en la nube	irrelevant
ooh for fuck 's sake ! ! rt AT_USER ah , steve ballmer.. ! altijd goed voor een fijn lachmomentje : htl.li/72ad7 microsoft iphone	irrelevant
microsoft technology summit 2011 : rusza druga edycja programu „ twoja firma , twoja szansa na sukces ” : ... URL microsoft	irrelevant
URL dat het een lompe boer is : dat wisten we al . dat ie het echt niet snapt weten we nu ook . fail balmer microsoft	irrelevant
rt AT_USER microsoft en el futuro : kinect y su tecnología avanzada URL	irrelevant
rt AT_USER nokia mostrará varios teléfonos con windows phone la semana que viene URL noticias microsoft	irrelevant
microsoft werk senior it infrastructure specialist microsoft / senior systeembeheerder regio amsterdam URL	irrelevant
facebook prepara una aplicación para controlar el consumo de energía URL google y microsoft dejaron proyectos similares .	irrelevant
un nouvel accord signé entre quanta computer et microsoft URL	irrelevant
nette führung durch die neuen microsoft österreich büros gehabt ; danke an cornelia könig dasneuearbeiten , microsoft	irrelevant
steve ( microsoft ) haalt uit naar android URL	irrelevant
URL `` microsoft-chef ballmer lästert über android '' microsoft yumad derstandard	irrelevant
rt AT_USER microsoft intervista vivido sul cloud URL	irrelevant
cachando que AT_USER aparte de ser un maestro geek , también escribe novelas URL microsoft	irrelevant
ah , steve ballmer.. ! altijd goed voor een fijn lachmomentje : URL microsoft iphone mango android ios apple google	irrelevant
grattis microsoft ! jag måste alltså ta bort helvetica om jag ska köra ie9 och/eller outlook ?	irrelevant
steve ballmer ( ceo microsoft ) heeft flink uitgehaald naar besturingssysteem android van google . het zou te ingewikkeld en te vrij zijn	irrelevant
microsoft : “ şanslıyız ki yahoo ’ yu satın almadık ” - bilgi çağı URL aracılığıyla AT_USER microsoft steveballmer yahoo	irrelevant
microsoft security essentialの定義ファイルがアップデートしました：1.115.102.0 & gt ; URL microsoft	irrelevant
dr. ogalinski - el proyecto omnitouch de microsoft : todo el mundo es un touchscreen URL	irrelevant
estoy agradecido con dios y con microsoft por la oportunidad que me han dado de ser parte del grupo selecto de los msp ! gracias señor ! ! ! !	irrelevant
una video intervista con la microsoft per `` il protagonista dell'innovazione sei tu '' : - ) URL	irrelevant
vos mises à jour ne s'installent pas ! posez vos questions sur microsoft windows update sur le site de support ici : URL ^it	irrelevant
rt AT_USER povidani s microsoft o azure . v evrope uz je data centrum i v amsterodamu , chysta se v nemecku a rusku . v kazdem pres 2 ...	irrelevant
microsoft desarrolla una pantalla táctil proyectada sobre cualquier superficie URL vía AT_USER	irrelevant
blog kroker 's look @ it : der apple-schock im pc-markt - mit unerwartetem potenzial für microsoft -- & gt ; URL	irrelevant
omnitouch , el nuevo invento de microsoft permitirá usar un teclado en cualquier superficie . URL	irrelevant
tecnología bill_gates testificará en el juicio por monopolio entre microsoft y novell URL ➨ AT_USER	irrelevant
URL nokia workers ask , is ceo stephen elop a microsoft mole ? ?	irrelevant
natuuuuuuurlijk vraagt een microsoft product om tig onnodige handmatig handelingen fail - URL	irrelevant
rt AT_USER cette année encore , microsoft remporte le prix du meilleur service client 2012 URL	irrelevant
cette année encore , microsoft remporte le prix du meilleur service client 2012 URL	irrelevant
schaue mir wmi performance counters auf deutsch an , und kriege schmerzen… ich will schmerzensgeld von microsoft ! ! ! fail	irrelevant
job ict verkaufspezialist von infrastrukturlösungen an geschäftskunden ( w/m ) : microsoft schweiz ... URL microsoft it	irrelevant
estudio : microsoft vende más pese a alto precio URL	irrelevant
two extremes of touch interaction - microsoft research URL // omnitouch 可攜式多點觸控系統	irrelevant
microsoft intervista vivido sul cloud URL	irrelevant
AT_USER ganamos socios hoster del año en enlance 2012 ! ganando juntos ! microsoft felicitaciones : )	irrelevant
omnitouch von microsoft verwandelt beliebige flächen in touchscreens	irrelevant
סטיב באלמר מבטיח לנו `` כמה '' מכשירי חלונות פון בשבוע הבא URL ‏ nokia ‎microsoft windowsphone	irrelevant
steve ballmer haalt uit naar android URL ironisch als je bedenkt dat microsoft goed aan android verdient ...	irrelevant
programa de estágio microsoft - inscrava-se ou indique para um amigo : URL estágio microsoft	irrelevant
microsoft , geleceğin teknolojisini araştırıyor ! URL haberleryorumlar arayüz kamera	irrelevant
reflex online is nu ook beschikbaar op microsoft marketplace . meer hierover op ons blog : URL	irrelevant
rt AT_USER en daar gaan we weer : *pakt vergrootglas erbij* zoeken naar die leuke nieuwe collega ! URL vacature # ...	irrelevant
microsoft hat den prototyp ihres omnitouch vorgestellt . dieser macht fast jede oberfläche zum touchscreen . URL	irrelevant
rt AT_USER veeam software presenteert nworks management pack 5.7 voor microsoft system center URL	irrelevant
en daar gaan we weer : *pakt vergrootglas erbij* zoeken naar die leuke nieuwe collega ! URL vacature microsoft	irrelevant
¿piensas lanzar tu propio emprendimiento ? microsoft te acerca los mejores recursos tecnológicos . URL solopensamosenti	irrelevant
nuove funzioni e qualche « aggiustamento » : microsoft rilancia su hotmail : microsoft continua… URL	irrelevant
microsoft research cumple 20 años . una historia de importantes innovaciones tecnológicas . ¡vamos por más ! URL	irrelevant
в microsoft придумали , как превратить любую поверхность в сенсорный экран URL	irrelevant
rt AT_USER brekend : microsoft en linux nu beiden in de aanbieding ! URL	irrelevant
rt AT_USER microsoft convierte en táctil a cualquier superficie [ video ] URL	irrelevant
estou com tanta dó do windows phone ... chupa essa microsoft URL trem lindo de deus ! ! ! ! android 4.0	irrelevant
ahaaa ! ich hab mein problemkind gefunden : kb2553065 ist der übeltäter . microsoft office update	irrelevant
microsoft - lanzara nueva tecnologia omnitouch que usa kinect : si la tendencia son las pantallas touch o `` mul ... URL	irrelevant
microsoft convierte en táctil a cualquier superficie [ video ] URL	irrelevant
brekend : microsoft en linux nu beiden in de aanbieding ! URL	irrelevant
AT_USER да , потому что только наш рынок любит microsoft ) )	irrelevant
URL found article on heise.de microsoft kündigt offiziellen sql server treiber für linux an	irrelevant
ms社の「そろそろxpやめて」にネット住民「は？」 URL microsoft windowsxp	irrelevant
nuevo microsoft pockettouch ( para usar el telefono sin sacarlo del bolsillo ) URL	irrelevant
microsoft'un desteklediği omnitouch projector , tüm yüzeyleri dokunmatik ekrana dönüştürüyor URL aracılığıyla AT_USER	irrelevant
obrigado cpfl obrigado microsoft obrigado totvs hellonearth	irrelevant
5 meses con una xbox y ya me ha corrompido el perfil 6 veces . así como va a cambiar mi impresión de microsoft ?	irrelevant
casa de herrero , cuchillo de palo ! ! ! URL dce2005 microsoft & lt ; = como no manejar errores ! ! ! link : URL	irrelevant
dmo it cloud cloud_computing google microsoft ballmer , è il software as a service la vera sfida del momento : ... URL	irrelevant
rt AT_USER rt AT_USER muycanal : avanade y ferranti computer ofrecen un erp basado en microsoft dynamics URL ...	irrelevant
it-concern enige microsoft dienstverlener in gorinchem met 1 gold & 3 silver statussen pinpoint URL dat zegt genoeg !	irrelevant
it-concern enige microsoft dienstverlener in gorinchem met 1 gold & 3 silver statussen pinpoint URL dat zegt genoeg !	irrelevant
estava ali na microsoft tomando um cafezinho : d	irrelevant
rt AT_USER avec omnitouch , faites de n'importe quelle surface un écran tactile URL microsoft omnitouch	irrelevant
no sé que sería de mi sin skype rt AT_USER skype ya es oficialmente parte de microsoft ¿utilizas es… ( cont ) URL	irrelevant
! rt AT_USER en españa , se pasa más tiempo en sites de microsoft que en facebook y en sites de google ... URL	irrelevant
avec omnitouch , faites de n'importe quelle surface un écran tactile URL microsoft omnitouch	irrelevant
AT_USER estou me sentindo na microsoft - fazendo as escolhas por mim ...	irrelevant
rt AT_USER URL o que realmente pode mudar com o windows 8 windows8 microsoft	irrelevant
betere presentatie geven ? kijk eens naar de microsoft powerpoint cursussen en trainingen : URL cursusvoor	irrelevant
URL o que realmente pode mudar com o windows 8 windows8 microsoft	irrelevant
rt AT_USER hallelujah ! rt AT_USER voor links van martin microsoft zijn qr codes dan weer wel handig..in een publiek zoals di ...	irrelevant
op weg 020 meeting microsoft . ben benieuwd naar stavaza md traject people managers . morgen vlieg ik usa voor reünie class '86 ! !	irrelevant
hallelujah ! rt AT_USER voor links van martin microsoft zijn qr codes dan weer wel handig..in een publiek zoals dit althans : ) augnl	irrelevant
voor die links van martin microsoft zijn qr codes dan weer wel handig.. in een publiek zoals dit althans : ) augnl	irrelevant
rt AT_USER muycanal : avanade y ferranti computer ofrecen un erp basado en microsoft dynamics URL AT_USER ax	irrelevant
omnitouch - ekran dotykowy na dłoni od microsoft . czytaj więcej AT_USER URL	irrelevant
rt AT_USER microsoft tiene un proyecto secreto para kinect con las películas de pixar como protagonistas : URL	irrelevant
rt AT_USER zo leuk om te zien dat microsoft apple dingen na maakt en er vernieuwend in denkt te zijn : p augnl	irrelevant
zo leuk om te zien dat microsoft apple dingen na maakt en er vernieuwend in denkt te zijn : p augnl	irrelevant
AT_USER ey bwana ! what is ? hehehe ! happy birthday my broda enjoy najua mostlikely umelink na manerds AT_USER AT_USER microsoft	irrelevant
e dai uma empresa va me contratar pra ser modelo , e eu serie socio da microsoft ou da appel	irrelevant
rt AT_USER meest comfortabele touch area voor tablets , volgens onderzoek microsoft augnl 2thumbsup URL	irrelevant
rt AT_USER meest comfortabele touch area voor tablets , volgens onderzoek microsoft augnl 2thumbsup URL	irrelevant
meest comfortabele touch area voor tablets , volgens onderzoek microsoft augnl 2thumbsup URL	irrelevant
nice . duim navigatie voor de tablet apps : ) augnl microsoft	irrelevant
microsoft en el futuro : kinect y su tecnología avanzada URL	irrelevant
microsoft y el nuevo omnitouch , convierte cualquier superficie en pantalla tactil , URL	irrelevant
AT_USER e pretendo em breve me certificar nas soluções de virtualização microsoft também , hyperv gera muitas oportuniodades .	irrelevant
mooie mogelijkheden met microsoft surface . volgende stap : concept naar consument ? URL	irrelevant
tomorrow a ipv6 presentatie nluug , microsoft dedication to ipv6	irrelevant
[ news ] touchscreen auf allen oberflächen ... URL touchscreen microsoft omnitouch	irrelevant
nueva tecnología convierte cualquier superficie en una pantalla multitactil . URL microsoft omnitouch	irrelevant
avanade staat op 16 in de top 100 financieel krachtigste it bedrijven ! boven moederbedrijven microsoft en accenture ! URL	irrelevant
christina hendricks et sean faris dans nfs : c'est aujourd'hui qu'electronic arts a annoncé q ... URL microsoft xbox360	irrelevant
bij augnl touchme microsoft URL	irrelevant
ultiem zwaktebod : concurrentie hekelen om je eigen product te pushen . ballmer : android is te complex URL microsoft fud	irrelevant
vanmiddag woon ik een ettu evenement over zaakgericht werken met sharepoint2010 bij microsoft op schiphol bij	irrelevant
rt AT_USER wie ist es apple gelungen , seinen größten rivalen microsoft endgültig abzuhängen ? der AT_USER erklärt 's URL ...	irrelevant
rt AT_USER cpqd e microsoft testam opção para banda larga . leia matéria que foi destaque no brasil econômico : URL	irrelevant
microsoft vi aspetta a smau dal 19 al 21 ottobre URL venite a trovarci ! siamo al pad . 4 stand a23	irrelevant
apple es la firma tecnológica más valorada por delante de microsoft e ibm URL tecnify	irrelevant
un teclado táctil sobre cualquier superficie · URL URL microsoft tecnologia	irrelevant
wie ist es apple gelungen , seinen größten rivalen microsoft endgültig abzuhängen ? der AT_USER erklärt 's URL ( cvd )	irrelevant
microsoft se réjouit d ’ avoir loupé le rachat de yahoo !	irrelevant
ballmer : `` necesitas ser un científico para manejar android '' URL microsoft steve_ballmer steveballmer windows_phone	irrelevant
terminaux windows 8 empêchant d'installer linux : la polémique enfle URL microsoft	irrelevant
microsoft satisfait d'avoir rate yahoo depuis quand les échecs sont des victoires ? m ballmer va falloir laisser la place a un visionnaire	irrelevant
top 10 de páginas web en las que invertimos más tiempo los españoles URL via AT_USER microsoft tic	irrelevant
gamefly 's 'under $ 20 ' sale has too many good values URL 3ds deadspace2 ds lanoire microsoft	irrelevant
failstevejobs microsoft โดย arip ฮาๆ มีสับสนนิดโหน่ย xd cc AT_USER =p URL	irrelevant
microsoft omnitouch , cuando cualquier superficie puede ser una `` pantalla táctil '' URL microsoft omnitouch evento	irrelevant
plan carrera microsoft technical : certificación desarrollador y diseñador apps empresariales visualstudio2010 URL gratuito	irrelevant
job ict sachbearbeiter immobilienbewirtschaftung ( m/w ) : gfeller treuhand und verwaltungs ag , dübendorf URL microsoft it	irrelevant
microsoft dirà che google ha usato il brevetto dell'animazione del cerchio ? ! | google presentations new version URL	irrelevant
rt AT_USER zeer enthousiaste reacties op bedrijfsbezoek aan microsoft voor de ( interim ) secretaresse , dank kelly en brigitte v ...	irrelevant
unterstützenswerte aktion der fsf+ URL microsoft-	irrelevant
un teclado tactil para cualquier superficie.. URL microsoft	irrelevant
microsoft tester browser sikkerhet . rart hvordan ie9 plutselig ble best og langt bedre enn chrome og firefox . URL	irrelevant
rt AT_USER ik zoek een paar nieuwe collega 's . interesse ? kijk op onze site voor actuele microsoft vacatures bit.ly/phuyrg rt = ...	irrelevant
ik zoek een paar nieuwe collega 's . interesse ? kijk op onze site voor actuele microsoft vacatures bit.ly/phuyrg rt = fijn zwolle	irrelevant
il n ' y a pas qu ' à la maison que windows plante : d URL bug bsod microsoft plantage lieuxpublics	irrelevant
gibt es nun auch sicherheitslücken bei microsoft ? mehrere seiten berichten über gehackte xbox-live-accounts : URL xbox	irrelevant
pozdrowienia z sali a mts2011 microsoft surface obecnie URL	irrelevant
sunt la URL microsoft events	irrelevant
rt AT_USER ähm ja , genau microsoft . URL - hatte ich auch schon ^^	irrelevant
rt AT_USER une nouvelle interface haptique signée microsoft et canergiemellon : omnitouch . tactile et `` wearable '' ( cc AT_USER http ...	irrelevant
conoce microsoft dynamics nav , software una completa gestión integrada de tu negocio URL navision microsoft	irrelevant
une nouvelle interface haptique signée microsoft et canergiemellon : omnitouch . tactile et `` wearable '' ( cc AT_USER URL	irrelevant
nieuw partnership digiprofs , microsoft en ip-randsteden voor office365 . 2000 gratis intrductie cursussen ter beschikking .	irrelevant
povidani s microsoft o azure . v evrope uz je data centrum i v amsterodamu , chysta se v nemecku a rusku . v kazdem pres 250 000 serveru .	irrelevant
windows phone news : nokia , sony und kommende updates - windows-news : URL wp7 nokia microsoft	irrelevant
ceo microsoft : kami beruntung tak akuisisi yahoo URL microsoft	irrelevant
wenn microsoft eine touchfähige office suite für ios rausbringen würde , wäre ich sehr entzückt !	irrelevant
job ict windows client engineering im it forschungsumfeld ! : gsi consultants , zürich URL microsoft it	irrelevant
forbes fordert steve ballmer zum rücktritt auf URL via AT_USER microsoft	irrelevant
management-tool aus der cloud : microsoft erweitert intune um softwareverteilung und remote task URL AT_USER	irrelevant
rt AT_USER kroker 's look @ it : der apple-schock im pc-markt - mit unerwartetem potenzial für microsoft -- & gt ; URL	irrelevant
kroker 's look @ it : der apple-schock im pc-markt - mit unerwartetem potenzial für microsoft -- & gt ; URL	irrelevant
grantthornton geeft gouden tips verkoop onderneming . ook workshops philips nobel rabobank microsoft port4growth URL	irrelevant
microsoft ruft cloud 4 society award ins leben URL via AT_USER	irrelevant
rt AT_USER qué prioridades tenemos como pais ? plan nacional : URL in microsoft	irrelevant
oef..microsoft trapt google toolbar uit skype URL	irrelevant
microsoft trapt google toolbar uit skype URL googletoolbar	irrelevant
según el estudio kar de ipsos , apple es la firma tecnológica más valorada por delante de microsoft , hp e ibm URL	irrelevant
zeer enthousiaste reacties op bedrijfsbezoek aan microsoft voor de ( interim ) secretaresse , dank kelly en brigitte voor de goede ontvangst !	irrelevant
en españa , se pasa más tiempo en sites de microsoft que en facebook y que en sites de google ... URL via AT_USER	irrelevant
spoed ! op zoek naar een support engineer ! hbo microsoft sharepoint sql ! ben jij analytisch/klantgerich… ( cont ) URL	irrelevant
la démo de dance central 2 est disponible URL microsoft xbox360 jeux demo	irrelevant
job ict sap basis administrator - sap platform & soa : bromsolutions ag , zürich URL microsoft it	irrelevant
gripmetict , 10 nov in de grolschveste met oa citrix , vmware , microsoft , res , dell . meer info kijk op : URL	irrelevant
nos vidéos de batman arkham city URL sony microsoft buzz	irrelevant
workshop med AT_USER idag . interessant ! citrix microsoft sysikt	irrelevant
seit apple facebook und google die großen bösen sind , ist microsoft irgendwie wieder der sympathische nerdverein URL	irrelevant
rt AT_USER in de smartphonewereld lopen 57 patentrechtszaken . de grote winnaar lijkt microsoft . URL patent depers	irrelevant
rt AT_USER andy malone na mssinergija keynoteu vodi prisutne kroz microsoft istoriju : URL	irrelevant
andy malone na mssinergija keynoteu vodi prisutne kroz microsoft istoriju : URL	irrelevant
rt AT_USER на microsoft management summit 2011 проблемы с интернет russia microsoft	irrelevant
estudio : microsoft vende más URL microsoft tecnologia tic it	irrelevant
microsoft desarrolla una pantalla táctil proyectada sobre cualquier superficie URL microsoft tecnologia tic omnitouch	irrelevant
rt AT_USER microsoft presenta un prototipo que permite utilizar la mano como interfaz URL kinect in fb	irrelevant
check this site URL for best soft weres . microsoft prince_156	irrelevant
microsoft research dévoile une interface futuriste avec kinect | via AT_USER URL microsoft ms kinect	irrelevant
microsoft silverlight v4.0.60831 & amp ; v5.0.60818 rc | fanste.nl URL via AT_USER	irrelevant
microsoft : jetzt wird jede hand zum touch-screen URL omnitouch	irrelevant
skype ya es oficialmente parte de microsoft ¿utilizas este servicio voip ? ¿que opinión te merece esta adquisición ? tecnologia	irrelevant
definitivní : skype pod microsoft . co to pro nás znamená ? - URL	irrelevant
je moet er wel een mechanische papegaai voor op je schouder hebben , maar dan heb je ook wat ! erg gaaf ! microsoft URL	irrelevant
mit ihrem feedback technet verbessern : URL microsoft	irrelevant
microsoft security essentialの定義ファイルがアップデートしました：1.115.68.0 & gt ; URL microsoft	irrelevant
nieuwe blogpost : topsport : URL datacenter privatecloud microsoft	irrelevant
microsoft e adobe i più danneggiati dalla pirateria URL mercato	irrelevant
navige in terdege nieuw 17 opgenomen in rubriek personalia en bedrijven als zelfstandig ondernemer microsoft dynamics…URL	irrelevant
microsoft ha migliorato la ricerca per la barra d ’ avvio di windows 8 : windows 8 abbatterà ... URL windows microsoft	irrelevant
AT_USER die haben was an der waffel ie microsoft wunschdenken	irrelevant
microsoft vend des licences d ’ utilisation pour des softs qui ne lui appartiennent pas . : URL korben	irrelevant
URL url unblocker microsoft proxy proxy for orkut gmail proxy microsoft proxy server unblocked proxy site freega ...	irrelevant
novell wärmt alten rechtsstreit mit microsoft auf | itespresso.de URL	irrelevant
rt AT_USER nuevo microsoft pockettouch ( para usar el telefono sin sacarlo del bolsillo ) URL	irrelevant
windows 8 : microsoft schafft den startbildschirm ab ... URL	irrelevant
rt AT_USER un vistazo a windows server 8 URL microsoft msdp	irrelevant
microsoft portiert enterprise bi-apps auf ios und android | itespresso.de URL	irrelevant
rt AT_USER hace tiempo : : según microsoft , firefox es spyware URL firefox microsoft	irrelevant
hace tiempo : : según microsoft , firefox es spyware URL firefox microsoft	irrelevant
un vistazo a windows server 8 URL microsoft msdp	irrelevant
google 跟 samsung 今天發佈使用 android 4.0 作業系統的 galaxy nexus … 接下來，蘋果及 microsoft 會告兩者侵權嗎？	irrelevant
rt AT_USER microsoft presenta un teclado touch sobre cualquier superficie URL	irrelevant
microsoft presenta un teclado touch sobre cualquier superficie URL	irrelevant
official plush portal turrets deploying this december URL mac microsoft pc playstation	irrelevant
job ict system- und netzwerk spezialist/in : planova human capital ag , st. gallen URL microsoft it	irrelevant
este hueon no cacha que hay mouses que funcionan sobre cualquier superficie microsoft AT_USER	irrelevant
alunos , vcs podem baixar a versão de avaliação do windows7 enterprise , de graça , diretamente da microsoft ... vejam - URL	irrelevant
i love my background ! ! twitter	positive
•take off make up • say a little more on twitter • go to sleep & lt ; 3 like my plan ? ( ;	positive
okay..i feel slightly more connected to the world and have put facebook and twitter on my blackberry..its not the same..but it helps	positive
AT_USER i miss my twitter boo	positive
got this new twitter app and a fresh ass theme with it ! fwm	positive
i 'm starting to get really concerned , sending hashtags in emails : p twitter is taking over our lives : d	positive
i cnt get over that shit lol hell naw twitter	positive
today i was introduced as bigdealdawson at lgfw ! o twitter and social media i love you ! teehee xx	positive
i 've pretty much abandoned facebook for twitter . twitter'slegit	positive
got ta love twitter - shit goes round the world like lightning-on-speed ...	positive
AT_USER twitter	positive
in that twitter mood !	positive
i lovee twitter swaag !	positive
dear twitter , i fucking missed you today , & gt ; & gt ; internet was down : /	positive
my 100 tweet goes to twitter . thanks for providing me with another way of keeping me busy during school !	positive
twitter teamo♥ chao !	positive
rt AT_USER AT_USER one really good thing with twitter is that most people appear to be on the progressive , left , socia ...	positive
guess i 'm addicted to twitter ! writing the answers to 15 marks university exam questions in less than 140 characters ! : p	positive
AT_USER one really good thing with twitter is that most people appear to be on the progressive , left , social side . this scares gov .	positive
apples to oranges maybe , but twitter is way more engaging than fb . content vs. stalkerismo	positive
laying down on my bed and i 'm on my favorite app . twitternation twitter & gt ; facebook	positive
AT_USER this whole facebook change makes more nervous than excited . what about privacy , etc. ? i much prefer twitter	positive
twitter twitter : )	positive
rtAT_USER twitters impressive numbers URL twitter smm socialmedia	positive
twitter is hella coo ... like farreal i love twitter .	positive
have n't been on this twitter shit in a while man . here because looks like aboutthatlife be haven hella fun on twitter	positive
twitter addict : )	positive
rt AT_USER you can literally go back and forth between facebook , twitter , text and email all do . technology is too good .	positive
AT_USER thnx . is n't twitter pretty damn amazing ! hope yr enjoying it . fast like you and i !	positive
dear twitter i have missed you . promise i 'll keep in touch more often	positive
i would like to thank twitter for being here when i was bored , sad , mad , happy and every other mood . now twitter is a true friend . !	positive
rt AT_USER i like twitter	positive
i love twitter twitterswag	positive
i like twitter	positive
this twitter shit is funny and entertaining ... i have n't did shit all day but my fingers are hurting twitter	positive
rt AT_USER twitter gives everyone that voice that they believe should be heard by people ... unlike real life ... lol	positive
twitter i love you !	positive
AT_USER yeahh you did ! it was about time . caught the twitter bug and now i 'm hooked !	positive
AT_USER hashtags are used here twitter & gt ; facebook	positive
i keep forgettin how much i really like twitter lol	positive
my facebook messed up and i had to make a new one so ... add me ! haha at least twitter is reliable	positive
twitter y facebook off	negative
rt AT_USER rt AT_USER i better be able to see my rt 's tomorrow twitter and tell that lil blue ass bird , ( cont ) URL ...	negative
just hit my hourly usage limit on twitter . how does that even happen ? all i 'm doing is listing people ... and i was almost done ! ugh	negative
rt AT_USER twitter = dead `` this is why im never on it now ''	negative
i hate twitter right now..	negative
i 'm not getting all of my @ replies twitter if it was n't for my emails telling me that some1 replied to me i would n't even know it nobueno	negative
AT_USER a few people are reporting twitter retweets not working . probably a technical problem .	negative
anyone in twitter land know if retweets are broken ? have n't seen any since tuesday .	negative
rt AT_USER i better be able to see my rt 's tomorrow twitter and tell that lil blue ass bird , ( cont ) URL	negative
rt AT_USER i better be able to see my rt 's tomorrow twitter and tell that lil blue ass bird , and fat ass over capacity whale to !	negative
twitter ai n't showing my current mentions or my tweets retweeted ughh	negative
i better be able to see my rt 's tomorrow twitter and tell that lil blue ass bird , and fat ass over capacity whale to !	negative
twitter = dead `` this is why im never on it now ''	negative
twitter'smalfunctioningagain	negative
twitter is blowing me ; i ca n't see my retweets ; (	negative
man twitter is gettin boring	negative
twitter app also does n't show me the conversation when i touch a tweet .	negative
anyone else having trouble with the ( i ) pad twitter app not updating AT_USER i get notified but ca n't see them in the app .	negative
twitter got me all messed up everytime i compose a text msg i get stressed i only have 140 caracteres ! all dis networkin is gettin confusin	negative
twitter is fawkin up ! ! !	negative
twitter show my fuckin retweets bitch	negative
twitter is sooo trash ritenow with all dezz highscoolmemories -__-	negative
why dff is twitter still laggin on showin who retweets ur shitt	negative
people should be more interesting on facebook and twitter at midnight . i 'm getting bored .	negative
twitter is a fad . was addicted now i do n't rly care .	negative
rt AT_USER twitter ... . side affects include : procrastination , no sleep , unable to focus on anything , subtweeting , rt , tt , and low ...	negative
okay twitter , it 'd be muchhh appreciated if you could start working on my computer soon .	negative
twitter ... . side affects include : procrastination , no sleep , unable to focus on anything , subtweeting , rt , tt , and low batteries	negative
rt AT_USER retweets section of my twitter account has not been working for 17 hours ! is everyone else having this problem ? rt rts	negative
retweets section of my twitter account has not been working for 17 hours ! is everyone else having this problem ? rt rts	negative
good lord twitter send my bloody tweets ! ihateyourightnow	negative
so im about to make another twitter account since this one fucked up	negative
my dm 's come in so fucking late , damn twitter	negative
twitter got dead as fuck all of a sudden ! ! !	negative
i hate twitter	negative
my twitter acting funnyyyyyyy ... .	negative
the first thing i do when i get home is either get on facebook or twitter . what is wrong with me ?	negative
twitter why must you be so difficult ?	negative
thank you twitter for not giving me the 10 tweets that have been tweeted at me in the past 3 days ! lol blameitontheiphone ineedtoupdate	negative
i need to get off twitter	negative
twitter timeline and mentions up the shit : (	negative
so much garbage . twitter	negative
who the hell uses twitter on a tv man . panasonic epicfail .	negative
stupid fucking twitter twitterapp give me my damn mentions noowwwwww ! ! ! ! ! ugh ! drawlin as always tmw promoallday followlimitisgay to	negative
rt AT_USER twitter be fucking up	negative
AT_USER you , facebook twitter and the tv are all distractions whenever i wan na study ; (	negative
.AT_USER re . twitter 1,402,239 positive opinions URL vs. 688,546 negative URL	neutral
`` AT_USER i 'll never forget the day we met , or how we kissed the first time . '' /// i met you on twitter and i have n't kiss you yet : p	neutral
rt AT_USER AT_USER got one of the dopest blogs on twitter and tumblr ... # realtalk	neutral
rt AT_USER need to step my twitter game ! where is teamfollowback miami ff AT_USER AT_USER	neutral
caramba , a mais de 4 dias ninguem fala em mim ou de mim aki no twitter . nem mesmo minha noiva . fuieskecido ...	neutral
AT_USER just a reminder that you fail on twitter	neutral
sneaky , sneaky . seven ways to spy on your competition , using twitter - URL - via AT_USER AT_USER	neutral
people on twitter n facebook all day , wat are you really doin wit yo life ... .imjusaskin	neutral
my cuz AT_USER is new to twitter drop him a follow and show him some love . esp if you like canes jets yankees & knicks sports	neutral
thingsweallhate false advertisement via twitter lol	neutral
rt ... ... zzzzzzzzzzzzzzzzzzzz ... ... twitter off	neutral
ha ! even twitter is telling me we 're meant to be !	neutral
sleep time . twitter off	neutral
twitter should have emoticons	neutral
welp ! meh nd AT_USER bout tah call it ah niqht nite twitter	neutral
going in : ( work . break at 2:30 and 5:30 twitter time . see ya 'll in the am	neutral
01:50 no msn e no twitter e facebook .	neutral
AT_USER so tumblr is way more addictive than twitter ... but i still love both of them . and they can coincide with each other ! bromance	neutral
troyhopson needs a twitter . swear	neutral
my twitter age is 1 year 19 days 13 hours 37 minutes 17 seconds . find out yours at URL twittertime	neutral
twitter off !	neutral
yooooooo twitter ! AT_USER is the new ambercole who wan na go 1st ? ayyeee she does this shit for a living .	neutral
